id,age,job,marital,education,default_status,balance,housing_loan,personal_loan,branch_id
CUST_032609,31,admin.,single,secondary,0,223,1,0,BR-102
CUST_032610,33,blue-collar,single,secondary,0,264,1,0,BR-103
CUST_032611,43,admin.,married,secondary,0,214,1,0,BR-101
CUST_032612,54,blue-collar,married,primary,0,551,1,0,BR-101
CUST_032613,36,technician,divorced,secondary,0,253,1,0,BR-101
CUST_032614,36,management,single,tertiary,1,-508,1,0,BR-103
CUST_032615,36,services,divorced,secondary,0,543,1,0,BR-102
CUST_032616,33,services,single,secondary,0,48,1,0,BR-102
CUST_032617,30,services,married,secondary,0,-43,1,1,BR-102
CUST_032618,55,blue-collar,single,primary,0,1187,1,0,BR-101
CUST_032619,28,technician,single,secondary,0,16,0,0,BR-103
CUST_032620,46,services,married,tertiary,0,523,1,0,BR-103
CUST_032621,30,blue-collar,single,,0,306,1,0,BR-102
CUST_032622,32,blue-collar,single,secondary,0,782,1,0,BR-101
CUST_032623,32,student,single,secondary,0,329,1,0,BR-102
CUST_032624,39,blue-collar,married,primary,0,394,1,0,BR-101
CUST_032625,22,blue-collar,single,secondary,0,104,1,0,BR-103
CUST_032626,55,management,married,tertiary,0,505,1,0,BR-101
CUST_032627,35,blue-collar,married,primary,0,793,1,0,BR-104
CUST_032628,34,admin.,married,secondary,0,642,1,0,BR-102
CUST_032629,35,services,married,secondary,0,457,1,0,BR-103
CUST_032630,38,management,married,tertiary,0,-113,1,0,BR-102
CUST_032631,51,management,married,tertiary,0,615,1,0,BR-101
CUST_032632,36,entrepreneur,married,secondary,0,302,1,0,BR-104
CUST_032633,36,management,single,tertiary,0,953,1,0,BR-103
CUST_032634,52,blue-collar,married,secondary,0,3429,1,0,BR-104
CUST_032635,39,admin.,married,secondary,0,1408,1,0,BR-104
CUST_032636,39,admin.,single,secondary,0,1413,1,0,BR-103
CUST_032637,36,entrepreneur,married,tertiary,0,247,0,0,BR-104
CUST_032638,37,services,married,secondary,0,1776,1,1,BR-103
CUST_032639,34,management,married,tertiary,0,436,1,0,BR-104
CUST_032640,41,admin.,married,secondary,0,1010,1,0,BR-102
CUST_032641,38,technician,married,secondary,0,2264,1,0,BR-103
CUST_032642,35,services,married,secondary,0,195,1,0,BR-104
CUST_032643,48,blue-collar,married,secondary,0,1143,1,0,BR-103
CUST_032644,40,blue-collar,married,secondary,0,4795,1,0,BR-103
CUST_032645,45,technician,divorced,secondary,0,976,1,0,BR-104
CUST_032646,40,blue-collar,divorced,primary,0,190,1,1,BR-104
CUST_032647,34,services,married,secondary,0,334,1,0,BR-104
CUST_032648,30,technician,married,secondary,0,398,1,0,BR-104
CUST_032649,33,blue-collar,single,secondary,0,3975,1,1,BR-102
CUST_032650,34,technician,married,secondary,0,1641,1,0,BR-102
CUST_032651,43,admin.,married,secondary,0,316,1,0,BR-103
CUST_032652,55,services,married,secondary,0,2990,1,0,BR-101
CUST_032653,32,self-employed,married,primary,0,1074,1,0,BR-104
CUST_032654,30,blue-collar,married,secondary,0,2,1,1,BR-102
CUST_032655,30,blue-collar,married,secondary,0,5,0,0,BR-102
CUST_032656,37,technician,married,secondary,0,-90,1,0,BR-104
CUST_032657,34,blue-collar,divorced,primary,0,172,1,0,BR-104
CUST_032658,52,retired,married,primary,0,383,1,1,BR-104
CUST_032659,44,entrepreneur,married,secondary,0,887,1,0,BR-102
CUST_032660,33,management,single,secondary,0,1558,1,0,BR-102
CUST_032661,22,blue-collar,single,secondary,0,-7,1,0,BR-101
CUST_032662,53,services,married,secondary,0,197,1,0,BR-103
CUST_032663,29,blue-collar,married,secondary,0,580,1,1,BR-103
CUST_032664,28,services,single,secondary,0,437,1,1,BR-103
CUST_032665,44,blue-collar,married,primary,0,228,1,0,BR-102
CUST_032666,31,blue-collar,married,primary,0,99,1,0,BR-101
CUST_032667,34,admin.,married,secondary,0,747,1,1,BR-103
CUST_032668,40,technician,divorced,secondary,0,300,1,1,BR-104
CUST_032669,34,admin.,married,secondary,0,21,0,0,BR-103
CUST_032670,54,blue-collar,married,primary,0,736,1,1,BR-104
CUST_032671,28,technician,married,secondary,0,675,1,0,BR-102
CUST_032672,34,technician,single,tertiary,0,0,1,0,BR-101
CUST_032673,37,management,married,tertiary,0,9269,1,1,BR-102
CUST_032674,58,technician,married,secondary,0,1476,1,0,BR-103
CUST_032675,37,blue-collar,married,,0,722,1,0,BR-101
CUST_032676,33,technician,divorced,secondary,0,273,1,0,BR-101
CUST_032677,36,blue-collar,single,secondary,0,275,1,0,BR-101
CUST_032678,32,blue-collar,married,secondary,0,9,1,0,BR-101
CUST_032679,28,services,single,secondary,0,3028,1,0,BR-102
CUST_032680,31,technician,single,tertiary,0,985,1,0,BR-102
CUST_032681,32,blue-collar,married,secondary,0,1912,1,0,BR-103
CUST_032682,34,management,married,tertiary,0,91,0,0,BR-104
CUST_032683,54,admin.,married,secondary,0,426,1,0,BR-102
CUST_032684,40,technician,single,secondary,0,556,1,0,BR-101
CUST_032685,45,blue-collar,married,primary,0,271,1,1,BR-104
CUST_032686,29,technician,single,secondary,0,205,1,0,BR-101
CUST_032687,34,admin.,married,secondary,0,-44,1,1,BR-101
CUST_032688,32,blue-collar,married,secondary,0,225,1,0,BR-101
CUST_032689,56,services,single,secondary,0,1222,1,1,BR-101
CUST_032690,74,management,married,tertiary,0,4515,0,0,BR-101
CUST_032691,49,admin.,married,secondary,0,1096,1,0,BR-103
CUST_032692,39,admin.,married,secondary,0,260,1,0,BR-104
CUST_032693,38,blue-collar,married,secondary,0,825,1,0,BR-102
CUST_032694,34,blue-collar,single,secondary,0,-317,1,0,BR-101
CUST_032695,38,blue-collar,married,primary,0,398,1,1,BR-104
CUST_032696,48,management,married,tertiary,0,408,1,0,BR-102
CUST_032697,31,admin.,married,secondary,0,8295,1,0,BR-102
CUST_032698,36,blue-collar,married,secondary,0,1272,1,0,BR-103
CUST_032699,30,admin.,single,secondary,0,69,1,0,BR-103
CUST_032700,79,retired,married,primary,0,3481,0,0,BR-104
CUST_032701,38,management,married,tertiary,0,5432,1,1,BR-102
CUST_032702,60,retired,married,primary,0,0,1,0,BR-101
CUST_032703,30,blue-collar,married,secondary,0,-6,1,0,BR-103
CUST_032704,36,management,single,tertiary,0,265,1,0,BR-104
CUST_032705,53,blue-collar,married,primary,0,2018,1,1,BR-103
CUST_032706,34,services,married,secondary,0,2021,1,1,BR-102
CUST_032707,30,blue-collar,married,secondary,0,578,1,1,BR-102
CUST_032708,40,blue-collar,married,,0,928,1,0,BR-103
CUST_032709,48,blue-collar,single,primary,0,185,1,0,BR-102
CUST_032710,41,housemaid,divorced,secondary,0,43,1,0,BR-102
CUST_032711,32,blue-collar,single,secondary,0,1415,1,0,BR-103
CUST_032712,30,housemaid,single,tertiary,0,2017,1,0,BR-101
CUST_032713,57,blue-collar,married,primary,0,93,1,0,BR-101
CUST_032714,39,self-employed,married,tertiary,0,-3058,1,1,BR-101
CUST_032715,42,blue-collar,married,secondary,0,-256,1,0,BR-102
CUST_032716,40,blue-collar,married,secondary,0,1028,1,1,BR-102
CUST_032717,46,blue-collar,married,secondary,0,229,1,0,BR-101
CUST_032718,39,technician,married,secondary,0,375,1,1,BR-104
CUST_032719,41,blue-collar,married,secondary,0,382,1,0,BR-103
CUST_032720,42,services,married,secondary,0,115,1,1,BR-104
CUST_032721,34,admin.,married,secondary,0,1467,1,0,BR-102
CUST_032722,50,admin.,divorced,tertiary,0,432,1,0,BR-103
CUST_032723,41,management,single,tertiary,0,598,1,0,BR-103
CUST_032724,48,technician,single,secondary,0,540,1,0,BR-103
CUST_032725,34,blue-collar,married,primary,0,277,1,0,BR-102
CUST_032726,53,retired,divorced,secondary,0,-172,1,1,BR-101
CUST_032727,36,blue-collar,married,primary,0,733,1,0,BR-102
CUST_032728,33,blue-collar,married,primary,0,5,1,0,BR-101
CUST_032729,40,services,single,secondary,0,224,1,0,BR-102
CUST_032730,31,blue-collar,married,secondary,0,968,0,0,BR-101
CUST_032731,29,management,married,tertiary,0,760,0,1,BR-102
CUST_032732,29,blue-collar,married,secondary,0,137,1,0,BR-102
CUST_032733,49,management,married,tertiary,0,5795,1,0,BR-103
CUST_032734,32,blue-collar,married,secondary,0,7107,1,0,BR-103
CUST_032735,38,management,married,tertiary,0,165,1,0,BR-104
CUST_032736,36,management,married,tertiary,0,-196,1,1,BR-103
CUST_032737,35,management,single,tertiary,0,397,1,0,BR-103
CUST_032738,30,blue-collar,married,secondary,0,1171,1,0,BR-103
CUST_032739,33,admin.,married,primary,0,499,0,0,BR-103
CUST_032740,30,admin.,single,secondary,0,390,1,0,BR-103
CUST_032741,34,services,married,secondary,0,4963,1,0,BR-104
CUST_032742,29,services,married,secondary,0,191,1,0,BR-103
CUST_032743,31,unemployed,married,secondary,0,375,1,0,BR-102
CUST_032744,33,blue-collar,married,secondary,0,26,1,0,BR-103
CUST_032745,41,blue-collar,married,secondary,0,475,1,0,BR-102
CUST_032746,33,blue-collar,married,primary,0,-219,1,0,BR-102
CUST_032747,43,blue-collar,divorced,secondary,0,-447,1,0,BR-103
CUST_032748,47,admin.,single,primary,0,683,0,0,BR-102
CUST_032749,47,management,married,tertiary,0,385,1,0,BR-102
CUST_032750,38,technician,single,tertiary,0,2273,1,0,BR-103
CUST_032751,40,blue-collar,married,primary,0,572,1,1,BR-103
CUST_032752,31,technician,married,secondary,0,4,1,0,BR-102
CUST_032753,36,blue-collar,married,primary,0,1010,1,0,BR-102
CUST_032754,45,blue-collar,married,primary,0,61,0,0,BR-101
CUST_032755,41,technician,single,tertiary,0,445,1,0,BR-102
CUST_032756,37,admin.,married,primary,0,188,1,0,BR-101
CUST_032757,38,blue-collar,married,secondary,0,4771,1,0,BR-103
CUST_032758,47,blue-collar,married,secondary,0,8148,1,0,BR-102
CUST_032759,43,blue-collar,married,secondary,0,1127,1,0,BR-102
CUST_032760,37,blue-collar,married,primary,0,3154,1,0,BR-103
CUST_032761,37,blue-collar,married,primary,0,0,1,0,BR-103
CUST_032762,49,blue-collar,married,primary,0,816,1,0,BR-101
CUST_032763,31,technician,married,tertiary,0,1990,1,1,BR-104
CUST_032764,33,technician,married,secondary,0,5833,1,0,BR-102
CUST_032765,36,blue-collar,married,secondary,0,142,1,0,BR-104
CUST_032766,33,management,married,tertiary,0,3669,1,0,BR-104
CUST_032767,51,blue-collar,married,secondary,0,528,1,0,BR-102
CUST_032768,35,management,married,tertiary,0,3217,1,1,BR-102
CUST_032769,30,blue-collar,married,secondary,0,246,1,0,BR-103
CUST_032770,39,blue-collar,married,primary,0,390,1,0,BR-101
CUST_032771,29,technician,married,secondary,0,1180,1,0,BR-101
CUST_032772,39,management,married,secondary,0,315,1,0,BR-103
CUST_032773,32,management,single,tertiary,0,703,1,0,BR-104
CUST_032774,38,admin.,married,secondary,0,424,1,0,BR-102
CUST_032775,36,management,married,tertiary,0,-26,0,0,BR-104
CUST_032776,41,services,married,primary,0,450,1,0,BR-104
CUST_032777,39,admin.,married,secondary,0,248,1,0,BR-101
CUST_032778,35,blue-collar,married,secondary,0,2200,1,0,BR-101
CUST_032779,38,admin.,divorced,secondary,0,382,1,0,BR-104
CUST_032780,34,services,married,tertiary,0,277,1,0,BR-103
CUST_032781,39,services,married,secondary,0,186,1,0,BR-104
CUST_032782,44,management,single,tertiary,0,1277,1,0,BR-102
CUST_032783,33,technician,married,secondary,0,9305,1,0,BR-103
CUST_032784,34,blue-collar,married,secondary,0,678,1,0,BR-104
CUST_032785,35,blue-collar,single,secondary,0,270,1,0,BR-103
CUST_032786,35,admin.,married,secondary,0,437,1,0,BR-103
CUST_032787,38,services,married,secondary,0,507,1,0,BR-103
CUST_032788,32,unemployed,single,secondary,0,199,1,0,BR-101
CUST_032789,32,technician,single,tertiary,0,-109,1,1,BR-101
CUST_032790,38,technician,single,secondary,0,884,1,1,BR-102
CUST_032791,37,blue-collar,married,secondary,0,395,1,0,BR-101
CUST_032792,61,retired,divorced,primary,0,876,0,0,BR-103
CUST_032793,37,entrepreneur,married,secondary,0,209,1,0,BR-103
CUST_032794,36,self-employed,married,secondary,0,351,1,0,BR-101
CUST_032795,32,technician,single,secondary,0,801,1,0,BR-101
CUST_032796,52,blue-collar,married,primary,0,940,1,0,BR-102
CUST_032797,44,admin.,married,secondary,0,266,1,0,BR-102
CUST_032798,37,blue-collar,married,primary,0,3977,1,0,BR-102
CUST_032799,46,blue-collar,married,primary,0,85,1,0,BR-104
CUST_032800,45,blue-collar,married,primary,0,2348,1,0,BR-104
CUST_032801,34,management,married,tertiary,0,520,1,0,BR-101
CUST_032802,37,admin.,single,tertiary,0,3954,1,0,BR-103
CUST_032803,71,retired,married,primary,0,2988,0,0,BR-102
CUST_032804,36,services,single,secondary,0,92,1,0,BR-103
CUST_032805,35,admin.,married,secondary,0,430,1,0,BR-101
CUST_032806,40,admin.,married,secondary,0,824,1,0,BR-103
CUST_032807,39,services,divorced,secondary,0,5873,0,0,BR-102
CUST_032808,34,entrepreneur,single,tertiary,0,2945,1,0,BR-103
CUST_032809,55,management,married,secondary,0,566,1,0,BR-102
CUST_032810,31,services,married,secondary,0,371,1,1,BR-103
CUST_032811,30,services,married,secondary,0,134,1,0,BR-104
CUST_032812,40,blue-collar,married,secondary,0,668,1,0,BR-104
CUST_032813,49,services,married,secondary,0,29,1,0,BR-102
CUST_032814,36,management,married,tertiary,0,696,0,0,BR-101
CUST_032815,44,technician,married,secondary,0,-372,1,0,BR-102
CUST_032816,36,blue-collar,single,,0,185,1,1,BR-102
CUST_032817,43,technician,married,secondary,0,90,1,0,BR-101
CUST_032818,36,technician,single,secondary,1,-487,1,0,BR-103
CUST_032819,35,blue-collar,married,secondary,0,199,1,0,BR-102
CUST_032820,59,services,divorced,primary,0,6290,1,0,BR-102
CUST_032821,24,blue-collar,married,secondary,0,-220,1,0,BR-104
CUST_032822,38,blue-collar,divorced,secondary,0,593,1,0,BR-104
CUST_032823,32,services,single,secondary,0,671,1,0,BR-102
CUST_032824,48,management,divorced,tertiary,0,266,1,0,BR-104
CUST_032825,33,blue-collar,divorced,,1,-274,1,1,BR-102
CUST_032826,35,services,married,secondary,0,372,1,0,BR-104
CUST_032827,42,services,married,secondary,0,1545,1,0,BR-101
CUST_032828,32,blue-collar,married,primary,0,391,1,0,BR-103
CUST_032829,31,admin.,married,secondary,0,62,0,0,BR-103
CUST_032830,46,management,single,tertiary,0,1631,1,0,BR-104
CUST_032831,58,blue-collar,married,secondary,0,221,1,0,BR-101
CUST_032832,30,blue-collar,single,secondary,0,1224,1,0,BR-101
CUST_032833,52,admin.,divorced,secondary,0,340,1,0,BR-104
CUST_032834,33,admin.,married,secondary,0,582,1,0,BR-102
CUST_032835,27,blue-collar,single,secondary,0,-116,1,1,BR-101
CUST_032836,38,blue-collar,single,primary,0,0,1,0,BR-103
CUST_032837,35,blue-collar,married,secondary,0,528,1,0,BR-102
CUST_032838,30,services,married,tertiary,0,2025,1,0,BR-104
CUST_032839,54,self-employed,married,secondary,0,641,1,0,BR-103
CUST_032840,33,blue-collar,single,secondary,0,266,1,1,BR-101
CUST_032841,37,management,married,tertiary,0,7785,1,0,BR-103
CUST_032842,33,self-employed,single,tertiary,0,301,1,0,BR-103
CUST_032843,42,housemaid,married,secondary,0,314,1,1,BR-102
CUST_032844,42,blue-collar,married,secondary,0,250,1,0,BR-102
CUST_032845,33,blue-collar,married,secondary,0,2254,1,0,BR-101
CUST_032846,31,blue-collar,single,primary,0,817,1,0,BR-104
CUST_032847,45,technician,married,secondary,0,396,1,0,BR-103
CUST_032848,35,services,married,secondary,0,1728,1,0,BR-101
CUST_032849,34,technician,single,secondary,0,264,1,0,BR-101
CUST_032850,35,management,married,tertiary,0,193,1,0,BR-102
CUST_032851,30,admin.,single,tertiary,0,739,1,0,BR-103
CUST_032852,30,admin.,single,secondary,0,939,1,0,BR-102
CUST_032853,38,technician,married,secondary,0,710,1,0,BR-103
CUST_032854,37,management,single,tertiary,0,146,1,0,BR-101
CUST_032855,34,management,married,tertiary,0,11,1,0,BR-104
CUST_032856,48,blue-collar,single,primary,0,3688,1,0,BR-102
CUST_032857,37,blue-collar,married,secondary,0,982,1,0,BR-103
CUST_032858,26,self-employed,single,tertiary,0,3044,1,1,BR-103
CUST_032859,30,blue-collar,married,secondary,0,393,1,0,BR-102
CUST_032860,25,technician,single,secondary,0,1105,1,0,BR-103
CUST_032861,40,blue-collar,married,primary,0,1802,1,0,BR-101
CUST_032862,32,blue-collar,married,primary,0,2114,1,0,BR-104
CUST_032863,28,admin.,married,secondary,0,254,0,1,BR-104
CUST_032864,47,admin.,married,secondary,0,-245,1,0,BR-104
CUST_032865,51,blue-collar,married,primary,0,1126,1,0,BR-101
CUST_032866,34,management,married,secondary,1,879,1,0,BR-102
CUST_032867,35,blue-collar,married,,0,520,1,0,BR-103
CUST_032868,30,blue-collar,married,secondary,0,658,1,0,BR-104
CUST_032869,33,technician,married,secondary,0,806,0,0,BR-101
CUST_032870,32,admin.,single,secondary,0,103,1,0,BR-101
CUST_032871,29,blue-collar,married,secondary,0,297,1,0,BR-101
CUST_032872,28,management,single,tertiary,0,175,1,0,BR-103
CUST_032873,46,management,married,secondary,0,790,1,0,BR-103
CUST_032874,32,services,divorced,secondary,0,453,1,0,BR-101
CUST_032875,45,blue-collar,married,secondary,0,1577,1,0,BR-103
CUST_032876,35,services,married,secondary,0,586,1,1,BR-104
CUST_032877,29,management,married,tertiary,0,103,1,0,BR-101
CUST_032878,28,housemaid,single,tertiary,0,19,0,0,BR-101
CUST_032879,43,blue-collar,married,secondary,0,0,1,0,BR-101
CUST_032880,33,blue-collar,single,primary,0,557,1,0,BR-104
CUST_032881,33,admin.,single,secondary,0,91,1,0,BR-102
CUST_032882,30,entrepreneur,married,primary,0,495,1,0,BR-102
CUST_032883,41,admin.,married,secondary,0,1380,1,0,BR-104
CUST_032884,34,entrepreneur,married,primary,0,165,1,0,BR-104
CUST_032885,58,retired,married,primary,0,650,1,1,BR-101
CUST_032886,30,management,single,tertiary,0,3392,1,0,BR-101
CUST_032887,60,retired,divorced,tertiary,0,381,1,0,BR-101
CUST_032888,31,admin.,single,secondary,0,0,0,0,BR-104
CUST_032889,40,services,single,secondary,0,0,1,0,BR-101
CUST_032890,39,technician,married,secondary,0,625,1,0,BR-101
CUST_032891,28,management,married,tertiary,0,258,0,1,BR-101
CUST_032892,30,services,single,secondary,0,732,1,0,BR-104
CUST_032893,49,entrepreneur,married,secondary,0,687,1,0,BR-101
CUST_032894,29,services,single,secondary,0,441,1,0,BR-101
CUST_032895,41,blue-collar,married,primary,0,96,1,1,BR-103
CUST_032896,38,blue-collar,married,secondary,0,194,1,0,BR-101
CUST_032897,29,blue-collar,married,secondary,0,602,1,1,BR-104
CUST_032898,34,blue-collar,married,primary,0,3986,1,0,BR-104
CUST_032899,38,services,divorced,secondary,0,76,1,0,BR-103
CUST_032900,31,services,single,secondary,0,0,1,0,BR-103
CUST_032901,37,blue-collar,married,secondary,0,539,1,1,BR-101
CUST_032902,31,management,single,tertiary,0,1130,1,0,BR-102
CUST_032903,33,services,married,secondary,0,-124,0,0,BR-103
CUST_032904,30,technician,married,secondary,0,-280,1,0,BR-102
CUST_032905,48,entrepreneur,married,tertiary,0,0,1,0,BR-103
CUST_032906,49,blue-collar,married,secondary,0,2159,0,0,BR-103
CUST_032907,31,technician,single,secondary,0,102,1,0,BR-101
CUST_032908,50,blue-collar,married,,0,1389,1,0,BR-101
CUST_032909,28,blue-collar,single,secondary,0,1106,1,0,BR-104
CUST_032910,41,blue-collar,divorced,secondary,0,927,1,0,BR-101
CUST_032911,43,management,married,tertiary,0,175,1,0,BR-103
CUST_032912,47,services,divorced,primary,0,91,1,0,BR-101
CUST_032913,29,admin.,single,secondary,0,3432,1,0,BR-103
CUST_032914,35,management,single,tertiary,0,633,1,0,BR-102
CUST_032915,32,blue-collar,married,primary,0,-56,1,1,BR-101
CUST_032916,42,blue-collar,married,secondary,0,705,1,0,BR-103
CUST_032917,36,blue-collar,divorced,secondary,0,313,1,1,BR-103
CUST_032918,37,blue-collar,divorced,secondary,0,752,1,0,BR-103
CUST_032919,31,blue-collar,single,secondary,0,144,1,0,BR-101
CUST_032920,40,blue-collar,married,secondary,0,679,1,0,BR-101
CUST_032921,32,self-employed,divorced,primary,0,0,1,0,BR-102
CUST_032922,47,management,married,secondary,0,407,1,0,BR-104
CUST_032923,29,technician,single,secondary,0,674,0,0,BR-103
CUST_032924,36,services,married,secondary,0,526,1,0,BR-104
CUST_032925,43,technician,divorced,secondary,0,773,1,0,BR-103
CUST_032926,50,technician,divorced,secondary,0,148,1,0,BR-101
CUST_032927,31,services,single,secondary,0,603,1,1,BR-102
CUST_032928,35,blue-collar,married,secondary,0,603,1,0,BR-102
CUST_032929,31,blue-collar,single,secondary,0,1207,1,0,BR-101
CUST_032930,37,management,married,tertiary,0,860,1,0,BR-104
CUST_032931,34,blue-collar,married,primary,0,170,1,1,BR-103
CUST_032932,44,blue-collar,married,secondary,0,797,1,0,BR-103
CUST_032933,38,management,single,tertiary,0,4082,1,0,BR-104
CUST_032934,25,self-employed,single,tertiary,0,1294,0,0,BR-103
CUST_032935,37,blue-collar,married,primary,0,1796,1,1,BR-101
CUST_032936,28,services,single,secondary,0,230,1,1,BR-104
CUST_032937,34,blue-collar,married,tertiary,0,551,1,0,BR-101
CUST_032938,32,technician,single,secondary,0,28,1,0,BR-103
CUST_032939,27,management,single,tertiary,0,2821,1,0,BR-103
CUST_032940,53,management,married,tertiary,0,2124,1,0,BR-104
CUST_032941,35,admin.,married,secondary,0,3487,1,0,BR-102
CUST_032942,43,management,married,tertiary,0,9261,1,0,BR-102
CUST_032943,34,technician,married,tertiary,0,1806,1,0,BR-102
CUST_032944,42,housemaid,single,secondary,0,284,1,0,BR-101
CUST_032945,46,services,divorced,primary,0,3854,1,0,BR-104
CUST_032946,39,technician,married,primary,0,2118,1,0,BR-103
CUST_032947,33,management,married,tertiary,0,0,1,0,BR-103
CUST_032948,35,management,married,tertiary,0,451,1,0,BR-101
CUST_032949,37,blue-collar,married,primary,0,152,1,0,BR-104
CUST_032950,53,services,divorced,primary,0,778,1,0,BR-102
CUST_032951,53,admin.,divorced,secondary,0,-163,1,0,BR-101
CUST_032952,26,blue-collar,married,secondary,0,647,1,0,BR-102
CUST_032953,57,housemaid,married,tertiary,0,2326,0,0,BR-104
CUST_032954,32,technician,married,secondary,0,4887,1,0,BR-104
CUST_032955,27,blue-collar,married,secondary,0,872,1,0,BR-101
CUST_032956,34,technician,married,secondary,0,260,1,0,BR-102
CUST_032957,49,blue-collar,married,secondary,0,1127,1,1,BR-102
CUST_032958,40,technician,married,secondary,0,96,1,1,BR-101
CUST_032959,29,blue-collar,single,secondary,0,1446,1,0,BR-104
CUST_032960,41,self-employed,married,secondary,0,323,1,0,BR-101
CUST_032961,34,management,single,tertiary,0,-444,1,1,BR-102
CUST_032962,35,blue-collar,married,primary,0,443,1,0,BR-101
CUST_032963,70,retired,married,secondary,0,1024,0,0,BR-101
CUST_032964,29,services,single,secondary,0,229,1,0,BR-104
CUST_032965,27,unemployed,married,secondary,0,724,1,1,BR-104
CUST_032966,53,technician,divorced,secondary,0,281,1,0,BR-104
CUST_032967,39,blue-collar,married,secondary,0,284,1,1,BR-104
CUST_032968,40,blue-collar,married,primary,0,119,1,0,BR-102
CUST_032969,31,blue-collar,married,primary,0,55,1,1,BR-104
CUST_032970,31,blue-collar,married,secondary,0,505,1,0,BR-102
CUST_032971,39,services,married,secondary,0,946,1,0,BR-104
CUST_032972,47,blue-collar,divorced,secondary,0,3823,1,1,BR-104
CUST_032973,35,management,single,tertiary,0,620,1,0,BR-102
CUST_032974,33,services,married,secondary,0,90,1,0,BR-102
CUST_032975,51,blue-collar,married,primary,0,216,1,0,BR-103
CUST_032976,39,services,married,secondary,0,247,1,0,BR-104
CUST_032977,57,blue-collar,married,secondary,0,621,1,0,BR-102
CUST_032978,50,blue-collar,married,primary,0,12519,1,0,BR-104
CUST_032979,38,blue-collar,married,secondary,0,566,1,1,BR-101
CUST_032980,33,admin.,single,secondary,0,745,1,0,BR-103
CUST_032981,42,blue-collar,married,primary,0,875,1,0,BR-103
CUST_032982,24,blue-collar,married,secondary,0,204,1,1,BR-104
CUST_032983,40,management,married,secondary,0,643,1,0,BR-101
CUST_032984,36,technician,single,tertiary,0,3241,1,1,BR-104
CUST_032985,32,blue-collar,married,primary,0,77,1,0,BR-102
CUST_032986,31,technician,married,secondary,0,310,1,0,BR-102
CUST_032987,30,blue-collar,single,secondary,0,103,1,0,BR-102
CUST_032988,38,admin.,married,secondary,0,326,1,0,BR-103
CUST_032989,54,management,married,primary,0,630,1,0,BR-101
CUST_032990,36,admin.,married,tertiary,0,157,1,0,BR-104
CUST_032991,30,services,single,secondary,0,-172,1,1,BR-102
CUST_032992,48,blue-collar,married,primary,0,551,1,1,BR-104
CUST_032993,32,blue-collar,married,secondary,0,298,1,0,BR-102
CUST_032994,29,blue-collar,married,secondary,0,577,1,0,BR-103
CUST_032995,32,housemaid,married,secondary,0,30,1,0,BR-101
CUST_032996,35,blue-collar,married,secondary,0,913,1,0,BR-103
CUST_032997,31,blue-collar,married,secondary,0,604,1,0,BR-104
CUST_032998,36,blue-collar,married,secondary,0,0,1,0,BR-101
CUST_032999,38,self-employed,married,secondary,0,-17,1,0,BR-103
CUST_033000,38,admin.,married,tertiary,0,69,0,0,BR-103
CUST_033001,35,management,single,tertiary,0,1045,1,0,BR-102
CUST_033002,35,blue-collar,married,primary,0,373,0,0,BR-102
CUST_033003,37,services,divorced,primary,0,260,1,0,BR-101
CUST_033004,45,blue-collar,married,,0,349,1,0,BR-102
CUST_033005,36,management,married,tertiary,0,549,1,0,BR-101
CUST_033006,47,management,married,tertiary,0,6637,1,0,BR-104
CUST_033007,35,services,married,,0,1935,1,0,BR-102
CUST_033008,34,admin.,single,secondary,0,846,1,0,BR-104
CUST_033009,31,technician,single,secondary,0,579,1,1,BR-104
CUST_033010,36,blue-collar,married,secondary,0,1949,1,0,BR-102
CUST_033011,36,blue-collar,married,secondary,0,928,0,0,BR-103
CUST_033012,46,blue-collar,married,secondary,0,961,1,0,BR-104
CUST_033013,35,technician,single,secondary,0,362,1,0,BR-103
CUST_033014,23,technician,single,secondary,0,28,1,0,BR-101
CUST_033015,40,technician,married,secondary,0,1270,0,0,BR-104
CUST_033016,51,blue-collar,married,secondary,0,1329,1,1,BR-104
CUST_033017,28,services,married,secondary,0,-112,1,1,BR-103
CUST_033018,74,retired,married,secondary,0,921,0,0,BR-101
CUST_033019,32,admin.,married,secondary,0,923,1,0,BR-103
CUST_033020,35,blue-collar,married,secondary,0,1207,1,0,BR-102
CUST_033021,42,blue-collar,married,primary,0,1673,1,0,BR-102
CUST_033022,30,blue-collar,single,secondary,0,1012,1,0,BR-104
CUST_033023,40,admin.,married,secondary,0,1060,1,0,BR-103
CUST_033024,50,blue-collar,married,primary,0,104,1,0,BR-101
CUST_033025,53,technician,married,secondary,0,5303,1,0,BR-101
CUST_033026,56,blue-collar,married,secondary,0,1686,0,0,BR-104
CUST_033027,26,admin.,single,secondary,0,1375,1,0,BR-101
CUST_033028,29,blue-collar,married,primary,0,459,1,1,BR-103
CUST_033029,33,technician,single,tertiary,0,1190,1,0,BR-102
CUST_033030,34,blue-collar,married,secondary,0,3186,1,0,BR-102
CUST_033031,40,management,married,tertiary,0,640,1,0,BR-104
CUST_033032,42,blue-collar,married,primary,0,2003,1,0,BR-101
CUST_033033,32,admin.,single,secondary,0,620,0,0,BR-101
CUST_033034,37,technician,single,tertiary,0,6889,1,0,BR-104
CUST_033035,46,services,divorced,secondary,0,864,1,0,BR-104
